sample_key,dataset_group,split,split_file,split_csv_row,image_path,mask_path,split_conflict,image_open_ok,mask_open_ok,same_shape,expected_bands,same_crs,transform_exact,transform_close_1e_9,transform_close_1e_6,transform_max_abs_difference,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_nodata,mask_unique_values,mask_values_valid,image_band1_min,image_band1_max,image_band2_min,image_band2_max,inspection_error,pixel_training_eligible
flood:test:Paraguay_1029191_S1Hand:2a0cfc305e7d,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,48,data/external/sen1floods11/flood_sar/Paraguay_1029191_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_1029191_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-41.2896728515625,-0.33678412437438965,-47.15082931518555,-7.573127269744873,,True
flood:test:Paraguay_232281_S1Hand:64fbbd9fccd5,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,45,data/external/sen1floods11/flood_sar/Paraguay_232281_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_232281_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-20.764970779418945,-0.2231762856245041,-49.22208023071289,-8.689884185791016,,True
flood:test:Paraguay_271769_S1Hand:e3784b108879,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,46,data/external/sen1floods11/flood_sar/Paraguay_271769_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_271769_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-32.7183837890625,0.5949988961219788,-47.37569046020508,-7.679908752441406,,True
flood:test:Paraguay_280900_S1Hand:2e69b78530a0,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,43,data/external/sen1floods11/flood_sar/Paraguay_280900_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_280900_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.962377548217773,1.762710452079773,-44.13162612915039,-6.021251201629639,,True
flood:test:Paraguay_34417_S1Hand:00773528fe85,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,51,data/external/sen1floods11/flood_sar/Paraguay_34417_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_34417_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|1.0,True,,,,,,True
flood:test:Paraguay_40936_S1Hand:525d18992f51,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,47,data/external/sen1floods11/flood_sar/Paraguay_40936_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_40936_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0,True,-24.3001651763916,4.2827277183532715,-47.55804443359375,-7.296215534210205,,True
flood:test:Paraguay_511199_S1Hand:87f5fdc18bba,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,53,data/external/sen1floods11/flood_sar/Paraguay_511199_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_511199_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-28.069902420043945,0.19606515765190125,-44.865291595458984,-6.341599464416504,,True
flood:test:Paraguay_59731_S1Hand:eb7053b40190,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,49,data/external/sen1floods11/flood_sar/Paraguay_59731_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_59731_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-35.2492561340332,8.574748992919922,-45.55290222167969,0.9544737935066223,,True
flood:test:Paraguay_651904_S1Hand:593f5e3a2460,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,55,data/external/sen1floods11/flood_sar/Paraguay_651904_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_651904_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-48.71731185913086,1.6141389608383179,-51.90385055541992,-7.4690775871276855,,True
flood:test:Paraguay_683296_S1Hand:64b5b3085af4,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,50,data/external/sen1floods11/flood_sar/Paraguay_683296_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_683296_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-36.65074157714844,-1.3681367635726929,-47.13563537597656,-6.479938983917236,,True
flood:test:Paraguay_790830_S1Hand:e6a12155777f,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,44,data/external/sen1floods11/flood_sar/Paraguay_790830_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_790830_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-46.00796127319336,11.262852668762207,-47.103153228759766,3.1394903659820557,,True
flood:test:Paraguay_80102_S1Hand:fdc363a23251,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,54,data/external/sen1floods11/flood_sar/Paraguay_80102_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_80102_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-22.282276153564453,1.8668839931488037,-35.624141693115234,-6.607964038848877,,True
flood:test:Paraguay_868895_S1Hand:07173e3e4bc5,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,52,data/external/sen1floods11/flood_sar/Paraguay_868895_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_868895_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-34.444740295410156,-0.06336236745119095,-50.28068161010742,-7.582499027252197,,True
flood:test:Paraguay_913449_S1Hand:71671528d7ce,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,42,data/external/sen1floods11/flood_sar/Paraguay_913449_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_913449_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-29.645042419433594,-0.03300154581665993,-47.42148208618164,-7.149256706237793,,True
flood:test:Somalia_166342_S1Hand:f09a10a44448,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,59,data/external/sen1floods11/flood_sar/Somalia_166342_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_166342_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.52281379699707,-2.813397169113159,-47.418701171875,-7.7296366691589355,,True
flood:test:Somalia_322855_S1Hand:afeae2ff1f87,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,61,data/external/sen1floods11/flood_sar/Somalia_322855_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_322855_LabelHand.tif,False,True,True,True,True,True,False,True,True,9.486769009248164e-20,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-37.6495361328125,0.6321398019790649,-47.67980194091797,-6.115029811859131,,True
flood:test:Somalia_60129_S1Hand:11085b795169,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,57,data/external/sen1floods11/flood_sar/Somalia_60129_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_60129_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-26.310657501220703,0.41956454515457153,-42.04541778564453,-6.296524524688721,,True
flood:test:Somalia_685158_S1Hand:fee85d7401d2,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,58,data/external/sen1floods11/flood_sar/Somalia_685158_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_685158_LabelHand.tif,False,True,True,True,True,True,False,True,True,9.486769009248164e-20,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-35.76026153564453,-1.449386477470398,-47.327919006347656,-6.06334924697876,,True
flood:test:Somalia_699062_S1Hand:b1b929462268,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,56,data/external/sen1floods11/flood_sar/Somalia_699062_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_699062_LabelHand.tif,False,True,True,True,True,True,False,True,True,9.486769009248164e-20,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.778236389160156,-2.316145181655884,-47.36018753051758,-6.046270847320557,,True
flood:test:Somalia_94102_S1Hand:38784caef616,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,60,data/external/sen1floods11/flood_sar/Somalia_94102_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_94102_LabelHand.tif,False,True,True,True,True,True,False,True,True,5.149960319306146e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-41.44264602661133,-0.22686845064163208,-54.26240921020508,-6.295097827911377,,True
flood:test:Spain_5650136_S1Hand:ba8a42dfa600,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,64,data/external/sen1floods11/flood_sar/Spain_5650136_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_5650136_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-47.103511810302734,11.904999732971191,-57.42806625366211,7.80930233001709,,True
flood:test:Spain_6095801_S1Hand:fd9470313806,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,66,data/external/sen1floods11/flood_sar/Spain_6095801_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_6095801_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-32.04591369628906,26.06484603881836,-48.251304626464844,15.660923957824707,,True
flood:test:Spain_6860600_S1Hand:25decb8b4d4e,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,62,data/external/sen1floods11/flood_sar/Spain_6860600_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_6860600_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-26.99415397644043,25.60030746459961,-35.80205154418945,7.2440643310546875,,True
flood:test:Spain_7370579_S1Hand:6357c4c5f155,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,65,data/external/sen1floods11/flood_sar/Spain_7370579_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_7370579_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-39.241085052490234,25.647573471069336,-47.060482025146484,4.432816028594971,,True
flood:test:Spain_7387658_S1Hand:e4efb37faad4,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,67,data/external/sen1floods11/flood_sar/Spain_7387658_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_7387658_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-46.73637771606445,21.006298065185547,-50.89105224609375,16.239166259765625,,True
flood:test:Spain_7558720_S1Hand:69ac94e6227a,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,63,data/external/sen1floods11/flood_sar/Spain_7558720_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_7558720_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-34.681514739990234,23.036691665649414,-48.55954360961914,6.697352886199951,,True
flood:test:Sri-Lanka_1049830_S1Hand:823ee1f2f258,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,69,data/external/sen1floods11/flood_sar/Sri-Lanka_1049830_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_1049830_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-26.861867904663086,15.394603729248047,-47.64445114135742,3.9928717613220215,,True
flood:test:Sri-Lanka_117737_S1Hand:5f8e3824906c,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,68,data/external/sen1floods11/flood_sar/Sri-Lanka_117737_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_117737_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-26.055835723876953,14.858243942260742,-45.91227340698242,9.66456413269043,,True
flood:test:Sri-Lanka_377277_S1Hand:8758793c2e8b,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,72,data/external/sen1floods11/flood_sar/Sri-Lanka_377277_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_377277_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-31.330854415893555,9.962108612060547,-41.78691101074219,3.4980621337890625,,True
flood:test:Sri-Lanka_450918_S1Hand:5f01c1d5ff1a,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,74,data/external/sen1floods11/flood_sar/Sri-Lanka_450918_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_450918_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-26.640073776245117,18.960004806518555,-32.36655044555664,0.07190188020467758,,True
flood:test:Sri-Lanka_534068_S1Hand:7a399ec6ed97,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,70,data/external/sen1floods11/flood_sar/Sri-Lanka_534068_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_534068_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-24.43688201904297,-2.7134804725646973,-48.25899124145508,-2.542667865753174,,True
flood:test:Sri-Lanka_649970_S1Hand:5e8d5f601d7b,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,73,data/external/sen1floods11/flood_sar/Sri-Lanka_649970_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_649970_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.096277236938477,9.623023986816406,-41.46038055419922,-0.688543438911438,,True
flood:test:Sri-Lanka_713926_S1Hand:7224558b244f,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,76,data/external/sen1floods11/flood_sar/Sri-Lanka_713926_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_713926_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-48.353824615478516,14.202475547790527,-54.378440856933594,7.582413673400879,,True
flood:test:Sri-Lanka_849649_S1Hand:bb4c2090cad3,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,75,data/external/sen1floods11/flood_sar/Sri-Lanka_849649_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_849649_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-24.405481338500977,9.232563018798828,-38.39328384399414,-1.4821770191192627,,True
flood:test:Sri-Lanka_922192_S1Hand:520f485c73ab,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,71,data/external/sen1floods11/flood_sar/Sri-Lanka_922192_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_922192_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-23.19249153137207,16.80155372619629,-39.92021179199219,9.158103942871094,,True
flood:test:USA_1049586_S1Hand:a7d9e9fee02d,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,86,data/external/sen1floods11/flood_sar/USA_1049586_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_1049586_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.31111717224121,22.10909652709961,-47.1006965637207,7.10017728805542,,True
flood:test:USA_350244_S1Hand:efcb15ed6b4c,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,79,data/external/sen1floods11/flood_sar/USA_350244_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_350244_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-31.819015502929688,18.222135543823242,-44.848854064941406,11.201139450073242,,True
flood:test:USA_430764_S1Hand:5eb478b46197,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,78,data/external/sen1floods11/flood_sar/USA_430764_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_430764_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-29.502323150634766,10.307272911071777,-47.09009552001953,-1.682410478591919,,True
flood:test:USA_504150_S1Hand:f77fce47df2d,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,89,data/external/sen1floods11/flood_sar/USA_504150_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_504150_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-31.025779724121094,24.190916061401367,-47.01963424682617,14.478318214416504,,True
flood:test:USA_519181_S1Hand:a0d6380d5bdc,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,83,data/external/sen1floods11/flood_sar/USA_519181_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_519181_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-32.79340744018555,16.705520629882812,-49.998878479003906,10.82824420928955,,True
flood:test:USA_527077_S1Hand:20f1e2fdf7cd,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,80,data/external/sen1floods11/flood_sar/USA_527077_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_527077_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-30.9516544342041,9.421891212463379,-49.599822998046875,-2.426790714263916,,True
flood:test:USA_595451_S1Hand:722fc4a86a03,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,87,data/external/sen1floods11/flood_sar/USA_595451_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_595451_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-47.374732971191406,4.013206481933594,-54.85744094848633,-5.739983081817627,,True
flood:test:USA_66511_S1Hand:1db2743c8c80,flood,test,data/external/sen1floods11/flood_splits/flood_test_data.csv,82,data/external/sen1floods11/flood_sar/USA_66511_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_66511_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-24.944461822509766,8.539327621459961,-42.97040939331055,3.465052366256714,,True
