scene_id,group,source_image_path,mask_path,discovery_method,source_reference,source_column,readable,size_match,binary_like,positive_pixels,positive_fraction,unique_value_count,valid_mask,pair_valid,candidate_score,error
oc-0116,oc,data/external/dartis/raw/oc/oc-0116.jpg,data/derived/v06_water_masks/land/oc/oc-0116.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,179930,0.4392822265625,2,True,True,1175.0,
oc-0117,oc,data/external/dartis/raw/oc/oc-0117.jpg,data/derived/v06_water_masks/land/oc/oc-0117.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,190037,0.46395751953125,2,True,True,1175.0,
oc-0118,oc,data/external/dartis/raw/oc/oc-0118.jpg,data/derived/v06_water_masks/land/oc/oc-0118.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,164100,0.400634765625,2,True,True,1175.0,
oc-0119,oc,data/external/dartis/raw/oc/oc-0119.jpg,data/derived/v06_water_masks/land/oc/oc-0119.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,172150,0.4202880859375,2,True,True,1175.0,
oc-0120,oc,data/external/dartis/raw/oc/oc-0120.jpg,data/derived/v06_water_masks/land/oc/oc-0120.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,182505,0.44556884765625,2,True,True,1175.0,
oc-0121,oc,data/external/dartis/raw/oc/oc-0121.jpg,data/derived/v06_water_masks/land/oc/oc-0121.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,150984,0.36861328125,2,True,True,1175.0,
oc-0122,oc,data/external/dartis/raw/oc/oc-0122.jpg,data/derived/v06_water_masks/land/oc/oc-0122.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,29,7.080078125e-05,2,True,True,1195.0,
oc-0123,oc,data/external/dartis/raw/oc/oc-0123.jpg,data/derived/v06_water_masks/land/oc/oc-0123.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,39164,0.095615234375,2,True,True,1195.0,
oc-0124,oc,data/external/dartis/raw/oc/oc-0124.jpg,data/derived/v06_water_masks/land/oc/oc-0124.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,210022,0.5127490234375,2,True,True,1175.0,
oc-0125,oc,data/external/dartis/raw/oc/oc-0125.jpg,data/derived/v06_water_masks/land/oc/oc-0125.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,174073,0.42498291015625,2,True,True,1175.0,
oc-0126,oc,data/external/dartis/raw/oc/oc-0126.jpg,data/derived/v06_water_masks/land/oc/oc-0126.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,85998,0.2099560546875,2,True,True,1175.0,
oc-0127,oc,data/external/dartis/raw/oc/oc-0127.jpg,data/derived/v06_water_masks/land/oc/oc-0127.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,25917,0.06327392578125,2,True,True,1195.0,
oc-0128,oc,data/external/dartis/raw/oc/oc-0128.jpg,data/derived/v06_water_masks/land/oc/oc-0128.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,3936,0.009609375,2,True,True,1195.0,
oc-0129,oc,data/external/dartis/raw/oc/oc-0129.jpg,data/derived/v06_water_masks/land/oc/oc-0129.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,142411,0.34768310546875,2,True,True,1175.0,
oc-0130,oc,data/external/dartis/raw/oc/oc-0130.jpg,data/derived/v06_water_masks/land/oc/oc-0130.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,181664,0.443515625,2,True,True,1175.0,
oc-0131,oc,data/external/dartis/raw/oc/oc-0131.jpg,data/derived/v06_water_masks/land/oc/oc-0131.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,985,0.00240478515625,2,True,True,1195.0,
oc-0132,oc,data/external/dartis/raw/oc/oc-0132.jpg,data/derived/v06_water_masks/land/oc/oc-0132.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,162682,0.3971728515625,2,True,True,1175.0,
oc-0133,oc,data/external/dartis/raw/oc/oc-0133.jpg,data/derived/v06_water_masks/land/oc/oc-0133.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,43338,0.1058056640625,2,True,True,1195.0,
oc-0134,oc,data/external/dartis/raw/oc/oc-0134.jpg,data/derived/v06_water_masks/land/oc/oc-0134.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,66623,0.16265380859375,2,True,True,1195.0,
oc-0135,oc,data/external/dartis/raw/oc/oc-0135.jpg,data/derived/v06_water_masks/land/oc/oc-0135.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,18197,0.04442626953125,2,True,True,1195.0,
oc-0136,oc,data/external/dartis/raw/oc/oc-0136.jpg,data/derived/v06_water_masks/land/oc/oc-0136.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,193390,0.4721435546875,2,True,True,1175.0,
oc-0137,oc,data/external/dartis/raw/oc/oc-0137.jpg,data/derived/v06_water_masks/land/oc/oc-0137.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,44199,0.10790771484375,2,True,True,1195.0,
oc-0138,oc,data/external/dartis/raw/oc/oc-0138.jpg,data/derived/v06_water_masks/land/oc/oc-0138.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,33601,0.08203369140625,2,True,True,1195.0,
oc-0139,oc,data/external/dartis/raw/oc/oc-0139.jpg,data/derived/v06_water_masks/land/oc/oc-0139.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,81817,0.19974853515625,2,True,True,1195.0,
oc-0140,oc,data/external/dartis/raw/oc/oc-0140.jpg,data/derived/v06_water_masks/land/oc/oc-0140.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,41281,0.10078369140625,2,True,True,1195.0,
oc-0141,oc,data/external/dartis/raw/oc/oc-0141.jpg,data/derived/v06_water_masks/land/oc/oc-0141.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,184919,0.45146240234375,2,True,True,1175.0,
oc-0142,oc,data/external/dartis/raw/oc/oc-0142.jpg,data/derived/v06_water_masks/land/oc/oc-0142.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,172392,0.42087890625,2,True,True,1175.0,
oc-0143,oc,data/external/dartis/raw/oc/oc-0143.jpg,data/derived/v06_water_masks/land/oc/oc-0143.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,110899,0.27074951171875,2,True,True,1175.0,
oc-0144,oc,data/external/dartis/raw/oc/oc-0144.jpg,data/derived/v06_water_masks/land/oc/oc-0144.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,37957,0.09266845703125,2,True,True,1195.0,
oc-0145,oc,data/external/dartis/raw/oc/oc-0145.jpg,data/derived/v06_water_masks/land/oc/oc-0145.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,138933,0.33919189453125,2,True,True,1175.0,
oc-0146,oc,data/external/dartis/raw/oc/oc-0146.jpg,data/derived/v06_water_masks/land/oc/oc-0146.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,142801,0.34863525390625,2,True,True,1175.0,
oc-0147,oc,data/external/dartis/raw/oc/oc-0147.jpg,data/derived/v06_water_masks/land/oc/oc-0147.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,199022,0.4858935546875,2,True,True,1175.0,
oc-0148,oc,data/external/dartis/raw/oc/oc-0148.jpg,data/derived/v06_water_masks/land/oc/oc-0148.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,21424,0.0523046875,2,True,True,1195.0,
oc-0149,oc,data/external/dartis/raw/oc/oc-0149.jpg,data/derived/v06_water_masks/land/oc/oc-0149.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,172924,0.422177734375,2,True,True,1175.0,
oc-0150,oc,data/external/dartis/raw/oc/oc-0150.jpg,data/derived/v06_water_masks/land/oc/oc-0150.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,4480,0.0109375,2,True,True,1195.0,
oc-0151,oc,data/external/dartis/raw/oc/oc-0151.jpg,data/derived/v06_water_masks/land/oc/oc-0151.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,95534,0.2332373046875,2,True,True,1175.0,
oc-0152,oc,data/external/dartis/raw/oc/oc-0152.jpg,data/derived/v06_water_masks/land/oc/oc-0152.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,176978,0.4320751953125,2,True,True,1175.0,
oc-0153,oc,data/external/dartis/raw/oc/oc-0153.jpg,data/derived/v06_water_masks/land/oc/oc-0153.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,260145,0.63511962890625,2,True,True,1175.0,
oc-0154,oc,data/external/dartis/raw/oc/oc-0154.jpg,data/derived/v06_water_masks/land/oc/oc-0154.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,103827,0.25348388671875,2,True,True,1175.0,
oc-0155,oc,data/external/dartis/raw/oc/oc-0155.jpg,data/derived/v06_water_masks/land/oc/oc-0155.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,190790,0.4657958984375,2,True,True,1175.0,
oc-0156,oc,data/external/dartis/raw/oc/oc-0156.jpg,data/derived/v06_water_masks/land/oc/oc-0156.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,2728,0.00666015625,2,True,True,1195.0,
oc-0157,oc,data/external/dartis/raw/oc/oc-0157.jpg,data/derived/v06_water_masks/land/oc/oc-0157.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,9366,0.0228662109375,2,True,True,1195.0,
oc-0158,oc,data/external/dartis/raw/oc/oc-0158.jpg,data/derived/v06_water_masks/land/oc/oc-0158.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,21941,0.05356689453125,2,True,True,1195.0,
oc-0159,oc,data/external/dartis/raw/oc/oc-0159.jpg,data/derived/v06_water_masks/land/oc/oc-0159.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,40039,0.09775146484375,2,True,True,1195.0,
oc-0160,oc,data/external/dartis/raw/oc/oc-0160.jpg,data/derived/v06_water_masks/land/oc/oc-0160.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,6864,0.0167578125,2,True,True,1195.0,
oc-0161,oc,data/external/dartis/raw/oc/oc-0161.jpg,data/derived/v06_water_masks/land/oc/oc-0161.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,120215,0.29349365234375,2,True,True,1175.0,
oc-0162,oc,data/external/dartis/raw/oc/oc-0162.jpg,data/derived/v06_water_masks/land/oc/oc-0162.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,431,0.00105224609375,2,True,True,1195.0,
oc-0163,oc,data/external/dartis/raw/oc/oc-0163.jpg,data/derived/v06_water_masks/land/oc/oc-0163.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,149494,0.3649755859375,2,True,True,1175.0,
oc-0164,oc,data/external/dartis/raw/oc/oc-0164.jpg,data/derived/v06_water_masks/land/oc/oc-0164.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,125335,0.30599365234375,2,True,True,1175.0,
oc-0165,oc,data/external/dartis/raw/oc/oc-0165.jpg,data/derived/v06_water_masks/land/oc/oc-0165.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,7461,0.01821533203125,2,True,True,1195.0,
oc-0166,oc,data/external/dartis/raw/oc/oc-0166.jpg,data/derived/v06_water_masks/land/oc/oc-0166.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,188478,0.4601513671875,2,True,True,1175.0,
oc-0167,oc,data/external/dartis/raw/oc/oc-0167.jpg,data/derived/v06_water_masks/land/oc/oc-0167.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,172828,0.421943359375,2,True,True,1175.0,
oc-0168,oc,data/external/dartis/raw/oc/oc-0168.jpg,data/derived/v06_water_masks/land/oc/oc-0168.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,170101,0.41528564453125,2,True,True,1175.0,
oc-0169,oc,data/external/dartis/raw/oc/oc-0169.jpg,data/derived/v06_water_masks/land/oc/oc-0169.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,48280,0.11787109375,2,True,True,1195.0,
oc-0170,oc,data/external/dartis/raw/oc/oc-0170.jpg,data/derived/v06_water_masks/land/oc/oc-0170.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,145772,0.355888671875,2,True,True,1175.0,
oc-0171,oc,data/external/dartis/raw/oc/oc-0171.jpg,data/derived/v06_water_masks/land/oc/oc-0171.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,18286,0.0446435546875,2,True,True,1195.0,
oc-0172,oc,data/external/dartis/raw/oc/oc-0172.jpg,data/derived/v06_water_masks/land/oc/oc-0172.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,139155,0.33973388671875,2,True,True,1175.0,
oc-0173,oc,data/external/dartis/raw/oc/oc-0173.jpg,data/derived/v06_water_masks/land/oc/oc-0173.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,67608,0.16505859375,2,True,True,1195.0,
oc-0174,oc,data/external/dartis/raw/oc/oc-0174.jpg,data/derived/v06_water_masks/land/oc/oc-0174.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,125705,0.30689697265625,2,True,True,1175.0,
oc-0175,oc,data/external/dartis/raw/oc/oc-0175.jpg,data/derived/v06_water_masks/land/oc/oc-0175.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,28286,0.0690576171875,2,True,True,1195.0,
oc-0176,oc,data/external/dartis/raw/oc/oc-0176.jpg,data/derived/v06_water_masks/land/oc/oc-0176.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,36739,0.08969482421875,2,True,True,1195.0,
oc-0177,oc,data/external/dartis/raw/oc/oc-0177.jpg,data/derived/v06_water_masks/land/oc/oc-0177.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,153213,0.37405517578125,2,True,True,1175.0,
oc-0178,oc,data/external/dartis/raw/oc/oc-0178.jpg,data/derived/v06_water_masks/land/oc/oc-0178.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,157059,0.38344482421875,2,True,True,1175.0,
oc-0179,oc,data/external/dartis/raw/oc/oc-0179.jpg,data/derived/v06_water_masks/land/oc/oc-0179.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,147,0.00035888671875,2,True,True,1195.0,
oc-0180,oc,data/external/dartis/raw/oc/oc-0180.jpg,data/derived/v06_water_masks/land/oc/oc-0180.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,122,0.0002978515625,2,True,True,1195.0,
oc-0181,oc,data/external/dartis/raw/oc/oc-0181.jpg,data/derived/v06_water_masks/land/oc/oc-0181.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,120844,0.295029296875,2,True,True,1175.0,
oc-0182,oc,data/external/dartis/raw/oc/oc-0182.jpg,data/derived/v06_water_masks/land/oc/oc-0182.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,144322,0.3523486328125,2,True,True,1175.0,
oc-0183,oc,data/external/dartis/raw/oc/oc-0183.jpg,data/derived/v06_water_masks/land/oc/oc-0183.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,158872,0.38787109375,2,True,True,1175.0,
oc-0184,oc,data/external/dartis/raw/oc/oc-0184.jpg,data/derived/v06_water_masks/land/oc/oc-0184.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,160066,0.3907861328125,2,True,True,1175.0,
oc-0185,oc,data/external/dartis/raw/oc/oc-0185.jpg,data/derived/v06_water_masks/land/oc/oc-0185.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,196325,0.47930908203125,2,True,True,1175.0,
oc-0186,oc,data/external/dartis/raw/oc/oc-0186.jpg,data/derived/v06_water_masks/land/oc/oc-0186.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,210676,0.514345703125,2,True,True,1175.0,
oc-0187,oc,data/external/dartis/raw/oc/oc-0187.jpg,data/derived/v06_water_masks/land/oc/oc-0187.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,114227,0.27887451171875,2,True,True,1175.0,
oc-0188,oc,data/external/dartis/raw/oc/oc-0188.jpg,data/derived/v06_water_masks/land/oc/oc-0188.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,133137,0.32504150390625,2,True,True,1175.0,
oc-0189,oc,data/external/dartis/raw/oc/oc-0189.jpg,data/derived/v06_water_masks/land/oc/oc-0189.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,44033,0.10750244140625,2,True,True,1195.0,
oc-0190,oc,data/external/dartis/raw/oc/oc-0190.jpg,data/derived/v06_water_masks/land/oc/oc-0190.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,145117,0.35428955078125,2,True,True,1175.0,
oc-0191,oc,data/external/dartis/raw/oc/oc-0191.jpg,data/derived/v06_water_masks/land/oc/oc-0191.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,72419,0.17680419921875,2,True,True,1195.0,
oc-0192,oc,data/external/dartis/raw/oc/oc-0192.jpg,data/derived/v06_water_masks/land/oc/oc-0192.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,174856,0.42689453125,2,True,True,1175.0,
oc-0193,oc,data/external/dartis/raw/oc/oc-0193.jpg,data/derived/v06_water_masks/land/oc/oc-0193.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,176655,0.43128662109375,2,True,True,1175.0,
oc-0194,oc,data/external/dartis/raw/oc/oc-0194.jpg,data/derived/v06_water_masks/safe_water/oc/oc-0194.png,metadata,data/metadata/v06_dartis_water_masks.csv,safe_water_mask_path,True,True,True,70582,0.1723193359375,2,True,True,1195.0,
oc-0195,oc,data/external/dartis/raw/oc/oc-0195.jpg,data/derived/v06_water_masks/land/oc/oc-0195.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,80995,0.19774169921875,2,True,True,1195.0,
oc-0196,oc,data/external/dartis/raw/oc/oc-0196.jpg,data/derived/v06_water_masks/land/oc/oc-0196.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,85713,0.20926025390625,2,True,True,1175.0,
oc-0197,oc,data/external/dartis/raw/oc/oc-0197.jpg,data/derived/v06_water_masks/land/oc/oc-0197.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,15969,0.03898681640625,2,True,True,1195.0,
oc-0198,oc,data/external/dartis/raw/oc/oc-0198.jpg,data/derived/v06_water_masks/land/oc/oc-0198.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,1003,0.00244873046875,2,True,True,1195.0,
oc-0199,oc,data/external/dartis/raw/oc/oc-0199.jpg,data/derived/v06_water_masks/land/oc/oc-0199.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,183817,0.44877197265625,2,True,True,1175.0,
oc-0200,oc,data/external/dartis/raw/oc/oc-0200.jpg,data/derived/v06_water_masks/land/oc/oc-0200.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,10728,0.02619140625,2,True,True,1195.0,
oc-0201,oc,data/external/dartis/raw/oc/oc-0201.jpg,data/derived/v06_water_masks/land/oc/oc-0201.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,38164,0.093173828125,2,True,True,1195.0,
oc-0202,oc,data/external/dartis/raw/oc/oc-0202.jpg,data/derived/v06_water_masks/land/oc/oc-0202.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,187953,0.45886962890625,2,True,True,1175.0,
