source_dataset,catalog_index,image_set,category,image_name,width,height,expected_has_oil,scene_id,scene_source,ID_3,ID_2,split
DARTIS_2019,4657,nw,no_oil_water,nw-1433-09-000009.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190119T034323_20190119T034348_025541_02D53C_8F34.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190119T034323_20190119T034348_025541_02D53C_8F34.SAFE,S1_20190119_034258_034438_VV_57,external_test
DARTIS_2019,4994,nw,no_oil_water,nw-1770-11-000004.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190119T034323_20190119T034348_025541_02D53C_8F34.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190119T034323_20190119T034348_025541_02D53C_8F34.SAFE,S1_20190119_034258_034438_VV_147,external_test
DARTIS_2019,3980,nw,no_oil_water,nw-0756-05-000010.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190121T160604_20190121T160629_025578_02D6AC_EE9B.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190121T160604_20190121T160629_025578_02D6AC_EE9B.SAFE,S1_20190121_160449_160629_VV_59,external_test
DARTIS_2019,3984,nw,no_oil_water,nw-0760-05-000014.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190130T154057_20190130T154122_025709_02DB59_C98B.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190130T154057_20190130T154122_025709_02DB59_C98B.SAFE,S1_20190130_154007_154147_VV_70,external_test
DARTIS_2019,3734,nw,no_oil_water,nw-0510-03-000007.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190130T154122_20190130T154147_025709_02DB59_6E7F.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190130T154122_20190130T154147_025709_02DB59_6E7F.SAFE,S1_20190130_154007_154147_VV_86,external_test
DARTIS_2019,3259,nw,no_oil_water,nw-0035-00-000035.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_71,external_test
DARTIS_2019,3260,nw,no_oil_water,nw-0036-00-000036.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_73,external_test
DARTIS_2019,3591,nw,no_oil_water,nw-0367-02-000024.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_70,external_test
DARTIS_2019,3743,nw,no_oil_water,nw-0519-03-000016.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_62,external_test
DARTIS_2019,3744,nw,no_oil_water,nw-0520-03-000017.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_77,external_test
DARTIS_2019,4499,nw,no_oil_water,nw-1275-08-000026.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_49,external_test
DARTIS_2019,4500,nw,no_oil_water,nw-1276-08-000027.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_79,external_test
DARTIS_2019,4832,nw,no_oil_water,nw-1608-10-000016.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,S1_20190217_035116_035258_VV_64,external_test
DARTIS_2019,3268,nw,no_oil_water,nw-0044-00-000044.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_31,external_test
DARTIS_2019,3598,nw,no_oil_water,nw-0374-02-000031.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_78,external_test
DARTIS_2019,3750,nw,no_oil_water,nw-0526-03-000023.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_186,external_test
DARTIS_2019,3752,nw,no_oil_water,nw-0528-03-000025.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_62,external_test
DARTIS_2019,3895,nw,no_oil_water,nw-0671-04-000006.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_176,external_test
DARTIS_2019,4509,nw,no_oil_water,nw-1285-08-000036.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_26,external_test
DARTIS_2019,4670,nw,no_oil_water,nw-1446-09-000022.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_98,external_test
DARTIS_2019,5008,nw,no_oil_water,nw-1784-11-000018.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_194,external_test
DARTIS_2019,5009,nw,no_oil_water,nw-1785-11-000019.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_195,external_test
DARTIS_2019,5010,nw,no_oil_water,nw-1786-11-000020.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,S1_20190222_035926_040106_VV_86,external_test
DARTIS_2019,3900,nw,no_oil_water,nw-0676-04-000011.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_189,external_test
DARTIS_2019,3901,nw,no_oil_water,nw-0677-04-000012.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_199,external_test
DARTIS_2019,4001,nw,no_oil_water,nw-0777-05-000031.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_155,external_test
DARTIS_2019,4159,nw,no_oil_water,nw-0935-06-000023.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_165,external_test
DARTIS_2019,4160,nw,no_oil_water,nw-0936-06-000024.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_208,external_test
DARTIS_2019,4337,nw,no_oil_water,nw-1113-07-000035.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_180,external_test
DARTIS_2019,5027,nw,no_oil_water,nw-1803-11-000037.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_170,external_test
DARTIS_2019,5028,nw,no_oil_water,nw-1804-11-000038.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,S1_20190312_154835_155015_VV_172,external_test
DARTIS_2019,3441,nw,no_oil_water,nw-0217-01-000045.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,S1_20190324_154836_155016_VV_59,external_test
DARTIS_2019,3615,nw,no_oil_water,nw-0391-02-000048.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,S1_20190324_154836_155016_VV_70,external_test
DARTIS_2019,4343,nw,no_oil_water,nw-1119-07-000041.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,S1_20190324_154836_155016_VV_53,external_test
DARTIS_2019,4344,nw,no_oil_water,nw-1120-07-000042.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,S1_20190324_154836_155016_VV_58,external_test
DARTIS_2019,4528,nw,no_oil_water,nw-1304-08-000055.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,S1_20190324_154836_155016_VV_57,external_test
DARTIS_2019,4345,nw,no_oil_water,nw-1121-07-000043.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190325T035142_20190325T035207_026489_02F78B_D467.SAFE;S1A_IW_GRDH_1SDV_20190325T035117_20190325T035142_026489_02F78B_9B72.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190325T035142_20190325T035207_026489_02F78B_D467.SAFE;S1A_IW_GRDH_1SDV_20190325T035117_20190325T035142_026489_02F78B_9B72.SAFE,S1_20190325_035117_035258_VV_55,external_test
DARTIS_2019,5040,nw,no_oil_water,nw-1816-11-000050.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190405T154836_20190405T154901_026657_02FDC3_95CA.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190405T154836_20190405T154901_026657_02FDC3_95CA.SAFE,S1_20190405_154836_155016_VV_173,external_test
DARTIS_2019,3908,nw,no_oil_water,nw-0684-04-000019.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_180,external_test
DARTIS_2019,3911,nw,no_oil_water,nw-0687-04-000022.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_81,external_test
DARTIS_2019,4347,nw,no_oil_water,nw-1123-07-000045.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_51,external_test
DARTIS_2019,4348,nw,no_oil_water,nw-1124-07-000046.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_77,external_test
DARTIS_2019,4686,nw,no_oil_water,nw-1462-09-000038.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_76,external_test
DARTIS_2019,5047,nw,no_oil_water,nw-1823-11-000057.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_35,external_test
DARTIS_2019,5048,nw,no_oil_water,nw-1824-11-000058.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_42,external_test
DARTIS_2019,5049,nw,no_oil_water,nw-1825-11-000059.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,S1_20190406_035117_035258_VV_44,external_test
DARTIS_2019,3907,nw,no_oil_water,nw-0683-04-000018.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_140,external_test
DARTIS_2019,3910,nw,no_oil_water,nw-0686-04-000021.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_253,external_test
DARTIS_2019,4013,nw,no_oil_water,nw-0789-05-000043.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_102,external_test
DARTIS_2019,4171,nw,no_oil_water,nw-0947-06-000035.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_130,external_test
DARTIS_2019,4172,nw,no_oil_water,nw-0948-06-000036.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_215,external_test
DARTIS_2019,4173,nw,no_oil_water,nw-0949-06-000037.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_232,external_test
DARTIS_2019,4174,nw,no_oil_water,nw-0950-06-000038.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_238,external_test
DARTIS_2019,4175,nw,no_oil_water,nw-0951-06-000039.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_255,external_test
DARTIS_2019,5042,nw,no_oil_water,nw-1818-11-000052.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_113,external_test
DARTIS_2019,5043,nw,no_oil_water,nw-1819-11-000053.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_217,external_test
DARTIS_2019,5044,nw,no_oil_water,nw-1820-11-000054.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_254,external_test
DARTIS_2019,5045,nw,no_oil_water,nw-1821-11-000055.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_265,external_test
DARTIS_2019,5046,nw,no_oil_water,nw-1822-11-000056.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,S1_20190406_035117_035258_VV_277,external_test
DARTIS_2019,3623,nw,no_oil_water,nw-0399-02-000056.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,S1_20190413_034257_034437_VV_92,external_test
DARTIS_2019,3779,nw,no_oil_water,nw-0555-03-000052.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,S1_20190413_034257_034437_VV_120,external_test
DARTIS_2019,4017,nw,no_oil_water,nw-0793-05-000047.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,S1_20190413_034257_034437_VV_111,external_test
DARTIS_2019,4019,nw,no_oil_water,nw-0795-05-000049.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,S1_20190413_034257_034437_VV_88,external_test
DARTIS_2019,3780,nw,no_oil_water,nw-0556-03-000053.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190413T034347_20190413T034412_026766_0301B4_092E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190413T034347_20190413T034412_026766_0301B4_092E.SAFE,S1_20190413_034257_034437_VV_133,external_test
DARTIS_2019,3626,nw,no_oil_water,nw-0402-02-000059.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190424T154033_20190424T154058_026934_0307C2_2896.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190424T154033_20190424T154058_026934_0307C2_2896.SAFE,S1_20190424_154008_154148_VV_78,external_test
DARTIS_2019,3783,nw,no_oil_water,nw-0559-03-000056.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190424T154033_20190424T154058_026934_0307C2_2896.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190424T154033_20190424T154058_026934_0307C2_2896.SAFE,S1_20190424_154008_154148_VV_11,external_test
DARTIS_2019,4711,nw,no_oil_water,nw-1487-09-000063.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190507T034258_20190507T034323_027116_030E69_363D.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190507T034258_20190507T034323_027116_030E69_363D.SAFE,S1_20190507_034258_034438_VV_5,external_test
DARTIS_2019,3297,nw,no_oil_water,nw-0073-00-000073.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,S1_20190511_154837_155017_VV_33,external_test
DARTIS_2019,3796,nw,no_oil_water,nw-0572-03-000069.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,S1_20190511_154837_155017_VV_70,external_test
DARTIS_2019,5078,nw,no_oil_water,nw-1854-11-000088.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,S1_20190511_154837_155017_VV_16,external_test
DARTIS_2019,5079,nw,no_oil_water,nw-1855-11-000089.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE,S1_20190511_154837_155017_VV_59,external_test
DARTIS_2019,4209,nw,no_oil_water,nw-0985-06-000073.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE;S1A_IW_GRDH_1SDV_20190511T154902_20190511T154927_027182_031070_D831.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE;S1A_IW_GRDH_1SDV_20190511T154902_20190511T154927_027182_031070_D831.SAFE,S1_20190511_154837_155017_VV_156,external_test
DARTIS_2019,3650,nw,no_oil_water,nw-0426-02-000083.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_55,external_test
DARTIS_2019,3651,nw,no_oil_water,nw-0427-02-000084.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_67,external_test
DARTIS_2019,3803,nw,no_oil_water,nw-0579-03-000076.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_91,external_test
DARTIS_2019,4243,nw,no_oil_water,nw-1019-06-000107.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_89,external_test
DARTIS_2019,4729,nw,no_oil_water,nw-1505-09-000081.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_57,external_test
DARTIS_2019,4730,nw,no_oil_water,nw-1506-09-000082.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_71,external_test
DARTIS_2019,4731,nw,no_oil_water,nw-1507-09-000083.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_90,external_test
DARTIS_2019,5094,nw,no_oil_water,nw-1870-11-000104.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_110,external_test
DARTIS_2019,5097,nw,no_oil_water,nw-1873-11-000107.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,S1_20190529_035929_040109_VV_80,external_test
DARTIS_2019,4740,nw,no_oil_water,nw-1516-09-000092.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190530T154100_20190530T154125_027459_031913_DA3E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190530T154100_20190530T154125_027459_031913_DA3E.SAFE,S1_20190530_154010_154150_VV_21,external_test
DARTIS_2019,3805,nw,no_oil_water,nw-0581-03-000078.jpg,640,640,0,S1A_IW_GRDH_1SDV_20190530T154125_20190530T154150_027459_031913_1260.SAFE,ID_3,S1A_IW_GRDH_1SDV_20190530T154125_20190530T154150_027459_031913_1260.SAFE,S1_20190530_154010_154150_VV_114,external_test
