sample_id,subset,oil_label,surface_context,image_path,image_width,image_height,land_mask_path,safe_water_mask_path,mask_source,coast_buffer_pixels,polygon_count,land_pixels,land_ratio,safe_water_pixels,safe_water_ratio,excluded_pixels,excluded_ratio,generation_status,eligible_for_training,locked_test_used
nc:nc-0077-01-000001,nc,0,coast,data/external/dartis/raw/nc/nc-0077-01-000001.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0077-01-000001.png,data/derived/v06_water_masks/safe_water/nc/nc-0077-01-000001.png,RESUMED_EXISTING,8,-1,40448,0.09875,360622,0.8804248046875,48978,0.1195751953125,SUCCESS,True,False
nc:nc-0078-01-000002,nc,0,coast,data/external/dartis/raw/nc/nc-0078-01-000002.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0078-01-000002.png,data/derived/v06_water_masks/safe_water/nc/nc-0078-01-000002.png,RESUMED_EXISTING,8,-1,40840,0.09970703125,352000,0.859375,57600,0.140625,SUCCESS,True,False
nc:nc-0079-01-000003,nc,0,coast,data/external/dartis/raw/nc/nc-0079-01-000003.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0079-01-000003.png,data/derived/v06_water_masks/safe_water/nc/nc-0079-01-000003.png,RESUMED_EXISTING,8,-1,103930,0.2537353515625,297574,0.7264990234375,112026,0.2735009765625,SUCCESS,True,False
nc:nc-0080-01-000004,nc,0,coast,data/external/dartis/raw/nc/nc-0080-01-000004.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0080-01-000004.png,data/derived/v06_water_masks/safe_water/nc/nc-0080-01-000004.png,RESUMED_EXISTING,8,-1,241752,0.59021484375,160469,0.39177001953125,249131,0.60822998046875,SUCCESS,True,False
nc:nc-0081-01-000005,nc,0,coast,data/external/dartis/raw/nc/nc-0081-01-000005.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0081-01-000005.png,data/derived/v06_water_masks/safe_water/nc/nc-0081-01-000005.png,RESUMED_EXISTING,8,-1,272637,0.66561767578125,128102,0.3127490234375,281498,0.6872509765625,SUCCESS,True,False
nc:nc-0082-01-000006,nc,0,coast,data/external/dartis/raw/nc/nc-0082-01-000006.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0082-01-000006.png,data/derived/v06_water_masks/safe_water/nc/nc-0082-01-000006.png,RESUMED_EXISTING,8,-1,276480,0.675,124774,0.3046240234375,284826,0.6953759765625,SUCCESS,True,False
nc:nc-0083-01-000007,nc,0,coast,data/external/dartis/raw/nc/nc-0083-01-000007.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0083-01-000007.png,data/derived/v06_water_masks/safe_water/nc/nc-0083-01-000007.png,RESUMED_EXISTING,8,-1,61643,0.15049560546875,338893,0.82737548828125,70707,0.17262451171875,SUCCESS,True,False
nc:nc-0084-01-000008,nc,0,coast,data/external/dartis/raw/nc/nc-0084-01-000008.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0084-01-000008.png,data/derived/v06_water_masks/safe_water/nc/nc-0084-01-000008.png,RESUMED_EXISTING,8,-1,82592,0.201640625,319390,0.7797607421875,90210,0.2202392578125,SUCCESS,True,False
nc:nc-0085-01-000009,nc,0,coast,data/external/dartis/raw/nc/nc-0085-01-000009.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0085-01-000009.png,data/derived/v06_water_masks/safe_water/nc/nc-0085-01-000009.png,RESUMED_EXISTING,8,-1,105011,0.25637451171875,296285,0.72335205078125,113315,0.27664794921875,SUCCESS,True,False
nc:nc-0086-01-000010,nc,0,coast,data/external/dartis/raw/nc/nc-0086-01-000010.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0086-01-000010.png,data/derived/v06_water_masks/safe_water/nc/nc-0086-01-000010.png,RESUMED_EXISTING,8,-1,18366,0.0448388671875,385485,0.94112548828125,24115,0.05887451171875,SUCCESS,True,False
nc:nc-0087-01-000011,nc,0,coast,data/external/dartis/raw/nc/nc-0087-01-000011.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0087-01-000011.png,data/derived/v06_water_masks/safe_water/nc/nc-0087-01-000011.png,RESUMED_EXISTING,8,-1,63476,0.154970703125,339874,0.8297705078125,69726,0.1702294921875,SUCCESS,True,False
nc:nc-0088-01-000012,nc,0,coast,data/external/dartis/raw/nc/nc-0088-01-000012.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0088-01-000012.png,data/derived/v06_water_masks/safe_water/nc/nc-0088-01-000012.png,RESUMED_EXISTING,8,-1,141946,0.3465478515625,259489,0.63351806640625,150111,0.36648193359375,SUCCESS,True,False
nc:nc-0089-01-000013,nc,0,coast,data/external/dartis/raw/nc/nc-0089-01-000013.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0089-01-000013.png,data/derived/v06_water_masks/safe_water/nc/nc-0089-01-000013.png,RESUMED_EXISTING,8,-1,105433,0.25740478515625,295926,0.7224755859375,113674,0.2775244140625,SUCCESS,True,False
nc:nc-0090-01-000014,nc,0,coast,data/external/dartis/raw/nc/nc-0090-01-000014.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0090-01-000014.png,data/derived/v06_water_masks/safe_water/nc/nc-0090-01-000014.png,RESUMED_EXISTING,8,-1,17837,0.04354736328125,388102,0.9475146484375,21498,0.0524853515625,SUCCESS,True,False
nc:nc-0091-01-000015,nc,0,coast,data/external/dartis/raw/nc/nc-0091-01-000015.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0091-01-000015.png,data/derived/v06_water_masks/safe_water/nc/nc-0091-01-000015.png,RESUMED_EXISTING,8,-1,103105,0.25172119140625,298816,0.72953125,110784,0.27046875,SUCCESS,True,False
nc:nc-0092-01-000016,nc,0,coast,data/external/dartis/raw/nc/nc-0092-01-000016.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0092-01-000016.png,data/derived/v06_water_masks/safe_water/nc/nc-0092-01-000016.png,RESUMED_EXISTING,8,-1,82293,0.20091064453125,318899,0.77856201171875,90701,0.22143798828125,SUCCESS,True,False
nc:nc-0093-01-000017,nc,0,coast,data/external/dartis/raw/nc/nc-0093-01-000017.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0093-01-000017.png,data/derived/v06_water_masks/safe_water/nc/nc-0093-01-000017.png,RESUMED_EXISTING,8,-1,50252,0.122685546875,352920,0.86162109375,56680,0.13837890625,SUCCESS,True,False
nc:nc-0094-01-000018,nc,0,coast,data/external/dartis/raw/nc/nc-0094-01-000018.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0094-01-000018.png,data/derived/v06_water_masks/safe_water/nc/nc-0094-01-000018.png,RESUMED_EXISTING,8,-1,52145,0.12730712890625,348813,0.85159423828125,60787,0.14840576171875,SUCCESS,True,False
nc:nc-0095-01-000019,nc,0,coast,data/external/dartis/raw/nc/nc-0095-01-000019.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0095-01-000019.png,data/derived/v06_water_masks/safe_water/nc/nc-0095-01-000019.png,RESUMED_EXISTING,8,-1,35057,0.08558837890625,367697,0.89769775390625,41903,0.10230224609375,SUCCESS,True,False
nc:nc-0096-01-000020,nc,0,coast,data/external/dartis/raw/nc/nc-0096-01-000020.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0096-01-000020.png,data/derived/v06_water_masks/safe_water/nc/nc-0096-01-000020.png,RESUMED_EXISTING,8,-1,264260,0.645166015625,134689,0.32883056640625,274911,0.67116943359375,SUCCESS,True,False
nc:nc-0097-01-000021,nc,0,coast,data/external/dartis/raw/nc/nc-0097-01-000021.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0097-01-000021.png,data/derived/v06_water_masks/safe_water/nc/nc-0097-01-000021.png,RESUMED_EXISTING,8,-1,103720,0.25322265625,298179,0.72797607421875,111421,0.27202392578125,SUCCESS,True,False
nc:nc-0098-01-000022,nc,0,coast,data/external/dartis/raw/nc/nc-0098-01-000022.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0098-01-000022.png,data/derived/v06_water_masks/safe_water/nc/nc-0098-01-000022.png,RESUMED_EXISTING,8,-1,196218,0.4790478515625,198576,0.4848046875,211024,0.5151953125,SUCCESS,True,False
nc:nc-0099-01-000023,nc,0,coast,data/external/dartis/raw/nc/nc-0099-01-000023.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0099-01-000023.png,data/derived/v06_water_masks/safe_water/nc/nc-0099-01-000023.png,RESUMED_EXISTING,8,-1,338173,0.82561767578125,64981,0.15864501953125,344619,0.84135498046875,SUCCESS,True,False
nc:nc-0100-01-000024,nc,0,coast,data/external/dartis/raw/nc/nc-0100-01-000024.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0100-01-000024.png,data/derived/v06_water_masks/safe_water/nc/nc-0100-01-000024.png,RESUMED_EXISTING,8,-1,94457,0.23060791015625,281071,0.68620849609375,128529,0.31379150390625,SUCCESS,True,False
nc:nc-0101-01-000025,nc,0,coast,data/external/dartis/raw/nc/nc-0101-01-000025.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0101-01-000025.png,data/derived/v06_water_masks/safe_water/nc/nc-0101-01-000025.png,RESUMED_EXISTING,8,-1,13604,0.033212890625,392866,0.9591455078125,16734,0.0408544921875,SUCCESS,True,False
nc:nc-0102-01-000026,nc,0,coast,data/external/dartis/raw/nc/nc-0102-01-000026.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0102-01-000026.png,data/derived/v06_water_masks/safe_water/nc/nc-0102-01-000026.png,RESUMED_EXISTING,8,-1,7817,0.01908447265625,398674,0.9733251953125,10926,0.0266748046875,SUCCESS,True,False
nc:nc-0103-01-000027,nc,0,coast,data/external/dartis/raw/nc/nc-0103-01-000027.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0103-01-000027.png,data/derived/v06_water_masks/safe_water/nc/nc-0103-01-000027.png,RESUMED_EXISTING,8,-1,129815,0.31693115234375,272440,0.66513671875,137160,0.33486328125,SUCCESS,True,False
nc:nc-0104-01-000028,nc,0,coast,data/external/dartis/raw/nc/nc-0104-01-000028.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0104-01-000028.png,data/derived/v06_water_masks/safe_water/nc/nc-0104-01-000028.png,RESUMED_EXISTING,8,-1,95178,0.2323681640625,300980,0.734814453125,108620,0.265185546875,SUCCESS,True,False
nc:nc-0105-01-000029,nc,0,coast,data/external/dartis/raw/nc/nc-0105-01-000029.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0105-01-000029.png,data/derived/v06_water_masks/safe_water/nc/nc-0105-01-000029.png,RESUMED_EXISTING,8,-1,164107,0.40065185546875,236612,0.577666015625,172988,0.422333984375,SUCCESS,True,False
nc:nc-0106-01-000030,nc,0,coast,data/external/dartis/raw/nc/nc-0106-01-000030.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0106-01-000030.png,data/derived/v06_water_masks/safe_water/nc/nc-0106-01-000030.png,RESUMED_EXISTING,8,-1,7675,0.01873779296875,398563,0.97305419921875,11037,0.02694580078125,SUCCESS,True,False
nc:nc-0107-01-000031,nc,0,coast,data/external/dartis/raw/nc/nc-0107-01-000031.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0107-01-000031.png,data/derived/v06_water_masks/safe_water/nc/nc-0107-01-000031.png,RESUMED_EXISTING,8,-1,236071,0.57634521484375,165062,0.4029833984375,244538,0.5970166015625,SUCCESS,True,False
nc:nc-0108-01-000032,nc,0,coast,data/external/dartis/raw/nc/nc-0108-01-000032.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0108-01-000032.png,data/derived/v06_water_masks/safe_water/nc/nc-0108-01-000032.png,RESUMED_EXISTING,8,-1,208349,0.50866455078125,191899,0.46850341796875,217701,0.53149658203125,SUCCESS,True,False
nc:nc-0109-01-000033,nc,0,coast,data/external/dartis/raw/nc/nc-0109-01-000033.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0109-01-000033.png,data/derived/v06_water_masks/safe_water/nc/nc-0109-01-000033.png,RESUMED_EXISTING,8,-1,89848,0.21935546875,308503,0.75318115234375,101097,0.24681884765625,SUCCESS,True,False
nc:nc-0110-01-000034,nc,0,coast,data/external/dartis/raw/nc/nc-0110-01-000034.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0110-01-000034.png,data/derived/v06_water_masks/safe_water/nc/nc-0110-01-000034.png,RESUMED_EXISTING,8,-1,394077,0.96210205078125,10867,0.02653076171875,398733,0.97346923828125,SUCCESS,True,False
nc:nc-0111-01-000035,nc,0,coast,data/external/dartis/raw/nc/nc-0111-01-000035.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0111-01-000035.png,data/derived/v06_water_masks/safe_water/nc/nc-0111-01-000035.png,RESUMED_EXISTING,8,-1,7327,0.01788818359375,399676,0.975771484375,9924,0.024228515625,SUCCESS,True,False
nc:nc-0112-01-000036,nc,0,coast,data/external/dartis/raw/nc/nc-0112-01-000036.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0112-01-000036.png,data/derived/v06_water_masks/safe_water/nc/nc-0112-01-000036.png,RESUMED_EXISTING,8,-1,327537,0.79965087890625,70320,0.1716796875,339280,0.8283203125,SUCCESS,True,False
nc:nc-0113-01-000037,nc,0,coast,data/external/dartis/raw/nc/nc-0113-01-000037.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0113-01-000037.png,data/derived/v06_water_masks/safe_water/nc/nc-0113-01-000037.png,RESUMED_EXISTING,8,-1,23982,0.0585498046875,381491,0.93137451171875,28109,0.06862548828125,SUCCESS,True,False
nc:nc-0114-01-000038,nc,0,coast,data/external/dartis/raw/nc/nc-0114-01-000038.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0114-01-000038.png,data/derived/v06_water_masks/safe_water/nc/nc-0114-01-000038.png,RESUMED_EXISTING,8,-1,104019,0.25395263671875,297349,0.72594970703125,112251,0.27405029296875,SUCCESS,True,False
nc:nc-0115-01-000039,nc,0,coast,data/external/dartis/raw/nc/nc-0115-01-000039.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0115-01-000039.png,data/derived/v06_water_masks/safe_water/nc/nc-0115-01-000039.png,RESUMED_EXISTING,8,-1,255691,0.62424560546875,146502,0.3576708984375,263098,0.6423291015625,SUCCESS,True,False
nc:nc-0116-01-000040,nc,0,coast,data/external/dartis/raw/nc/nc-0116-01-000040.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0116-01-000040.png,data/derived/v06_water_masks/safe_water/nc/nc-0116-01-000040.png,RESUMED_EXISTING,8,-1,188031,0.45906005859375,210776,0.51458984375,198824,0.48541015625,SUCCESS,True,False
nc:nc-0117-01-000041,nc,0,coast,data/external/dartis/raw/nc/nc-0117-01-000041.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0117-01-000041.png,data/derived/v06_water_masks/safe_water/nc/nc-0117-01-000041.png,RESUMED_EXISTING,8,-1,140254,0.3424169921875,259679,0.63398193359375,149921,0.36601806640625,SUCCESS,True,False
nc:nc-0118-01-000042,nc,0,coast,data/external/dartis/raw/nc/nc-0118-01-000042.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0118-01-000042.png,data/derived/v06_water_masks/safe_water/nc/nc-0118-01-000042.png,RESUMED_EXISTING,8,-1,118847,0.29015380859375,280392,0.68455078125,129208,0.31544921875,SUCCESS,True,False
nc:nc-0119-01-000043,nc,0,coast,data/external/dartis/raw/nc/nc-0119-01-000043.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0119-01-000043.png,data/derived/v06_water_masks/safe_water/nc/nc-0119-01-000043.png,RESUMED_EXISTING,8,-1,168473,0.41131103515625,224182,0.5473193359375,185418,0.4526806640625,SUCCESS,True,False
nc:nc-0120-01-000044,nc,0,coast,data/external/dartis/raw/nc/nc-0120-01-000044.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0120-01-000044.png,data/derived/v06_water_masks/safe_water/nc/nc-0120-01-000044.png,RESUMED_EXISTING,8,-1,81741,0.19956298828125,318364,0.777255859375,91236,0.222744140625,SUCCESS,True,False
nc:nc-0121-01-000045,nc,0,coast,data/external/dartis/raw/nc/nc-0121-01-000045.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0121-01-000045.png,data/derived/v06_water_masks/safe_water/nc/nc-0121-01-000045.png,RESUMED_EXISTING,8,-1,36527,0.08917724609375,366171,0.89397216796875,43429,0.10602783203125,SUCCESS,True,False
nc:nc-0122-01-000046,nc,0,coast,data/external/dartis/raw/nc/nc-0122-01-000046.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0122-01-000046.png,data/derived/v06_water_masks/safe_water/nc/nc-0122-01-000046.png,RESUMED_EXISTING,8,-1,84063,0.20523193359375,315855,0.77113037109375,93745,0.22886962890625,SUCCESS,True,False
nc:nc-0123-01-000047,nc,0,coast,data/external/dartis/raw/nc/nc-0123-01-000047.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0123-01-000047.png,data/derived/v06_water_masks/safe_water/nc/nc-0123-01-000047.png,RESUMED_EXISTING,8,-1,86236,0.210537109375,316471,0.77263427734375,93129,0.22736572265625,SUCCESS,True,False
nc:nc-0124-01-000048,nc,0,coast,data/external/dartis/raw/nc/nc-0124-01-000048.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0124-01-000048.png,data/derived/v06_water_masks/safe_water/nc/nc-0124-01-000048.png,RESUMED_EXISTING,8,-1,224738,0.5486767578125,175335,0.42806396484375,234265,0.57193603515625,SUCCESS,True,False
nc:nc-0125-01-000049,nc,0,coast,data/external/dartis/raw/nc/nc-0125-01-000049.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0125-01-000049.png,data/derived/v06_water_masks/safe_water/nc/nc-0125-01-000049.png,RESUMED_EXISTING,8,-1,38738,0.0945751953125,361828,0.883369140625,47772,0.116630859375,SUCCESS,True,False
nc:nc-0126-01-000050,nc,0,coast,data/external/dartis/raw/nc/nc-0126-01-000050.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0126-01-000050.png,data/derived/v06_water_masks/safe_water/nc/nc-0126-01-000050.png,RESUMED_EXISTING,8,-1,91821,0.22417236328125,310295,0.75755615234375,99305,0.24244384765625,SUCCESS,True,False
nc:nc-0127-01-000051,nc,0,coast,data/external/dartis/raw/nc/nc-0127-01-000051.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0127-01-000051.png,data/derived/v06_water_masks/safe_water/nc/nc-0127-01-000051.png,RESUMED_EXISTING,8,-1,38830,0.0947998046875,363018,0.8862744140625,46582,0.1137255859375,SUCCESS,True,False
nc:nc-0128-01-000052,nc,0,coast,data/external/dartis/raw/nc/nc-0128-01-000052.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0128-01-000052.png,data/derived/v06_water_masks/safe_water/nc/nc-0128-01-000052.png,RESUMED_EXISTING,8,-1,16874,0.0411962890625,388817,0.94926025390625,20783,0.05073974609375,SUCCESS,True,False
nc:nc-0129-01-000053,nc,0,coast,data/external/dartis/raw/nc/nc-0129-01-000053.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0129-01-000053.png,data/derived/v06_water_masks/safe_water/nc/nc-0129-01-000053.png,RESUMED_EXISTING,8,-1,322682,0.7877978515625,78624,0.191953125,330976,0.808046875,SUCCESS,True,False
nc:nc-0130-01-000054,nc,0,coast,data/external/dartis/raw/nc/nc-0130-01-000054.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0130-01-000054.png,data/derived/v06_water_masks/safe_water/nc/nc-0130-01-000054.png,RESUMED_EXISTING,8,-1,35570,0.0868408203125,358502,0.8752490234375,51098,0.1247509765625,SUCCESS,True,False
nc:nc-0131-01-000055,nc,0,coast,data/external/dartis/raw/nc/nc-0131-01-000055.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0131-01-000055.png,data/derived/v06_water_masks/safe_water/nc/nc-0131-01-000055.png,RESUMED_EXISTING,8,-1,132652,0.323857421875,266339,0.65024169921875,143261,0.34975830078125,SUCCESS,True,False
nc:nc-0132-01-000056,nc,0,coast,data/external/dartis/raw/nc/nc-0132-01-000056.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0132-01-000056.png,data/derived/v06_water_masks/safe_water/nc/nc-0132-01-000056.png,RESUMED_EXISTING,8,-1,141623,0.34575927734375,248699,0.60717529296875,160901,0.39282470703125,SUCCESS,True,False
nc:nc-0133-01-000057,nc,0,coast,data/external/dartis/raw/nc/nc-0133-01-000057.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0133-01-000057.png,data/derived/v06_water_masks/safe_water/nc/nc-0133-01-000057.png,RESUMED_EXISTING,8,-1,125810,0.3071533203125,275414,0.6723974609375,134186,0.3276025390625,SUCCESS,True,False
nc:nc-0134-01-000058,nc,0,coast,data/external/dartis/raw/nc/nc-0134-01-000058.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0134-01-000058.png,data/derived/v06_water_masks/safe_water/nc/nc-0134-01-000058.png,RESUMED_EXISTING,8,-1,157638,0.3848583984375,233936,0.5711328125,175664,0.4288671875,SUCCESS,True,False
nc:nc-0135-01-000059,nc,0,coast,data/external/dartis/raw/nc/nc-0135-01-000059.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0135-01-000059.png,data/derived/v06_water_masks/safe_water/nc/nc-0135-01-000059.png,RESUMED_EXISTING,8,-1,81211,0.19826904296875,319753,0.78064697265625,89847,0.21935302734375,SUCCESS,True,False
nc:nc-0136-01-000060,nc,0,coast,data/external/dartis/raw/nc/nc-0136-01-000060.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0136-01-000060.png,data/derived/v06_water_masks/safe_water/nc/nc-0136-01-000060.png,RESUMED_EXISTING,8,-1,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nc:nc-0137-01-000061,nc,0,coast,data/external/dartis/raw/nc/nc-0137-01-000061.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0137-01-000061.png,data/derived/v06_water_masks/safe_water/nc/nc-0137-01-000061.png,RESUMED_EXISTING,8,-1,4075,0.00994873046875,403202,0.9843798828125,6398,0.0156201171875,SUCCESS,True,False
nc:nc-0138-01-000062,nc,0,coast,data/external/dartis/raw/nc/nc-0138-01-000062.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0138-01-000062.png,data/derived/v06_water_masks/safe_water/nc/nc-0138-01-000062.png,RESUMED_EXISTING,8,-1,202869,0.49528564453125,196648,0.48009765625,212952,0.51990234375,SUCCESS,True,False
nc:nc-0139-01-000063,nc,0,coast,data/external/dartis/raw/nc/nc-0139-01-000063.jpg,640,640,data/derived/v06_water_masks/land/nc/nc-0139-01-000063.png,data/derived/v06_water_masks/safe_water/nc/nc-0139-01-000063.png,RESUMED_EXISTING,8,-1,56860,0.138818359375,328214,0.8013037109375,81386,0.1986962890625,SUCCESS,True,False
